0.02458123	-0.00556611	0.02232729	0.00013461	0.00394357	-0.02054157	-0.00503627	-0.00168215	0.02264868	-0.01356289	0.03231768	-0.02601940	-0.00750171	-0.02352928	0.01532188	0.00140566	-0.00178192	0.00367649	-0.01732248	0.02026451	0.01254293	0.00613820	-0.00293428	0.00522993	0.00047760	0.00209115	0.00408317	-0.01170837	0.02688832	-0.02265593	0.01316722	-0.00201879	0.03033883	-0.01721425	-0.01026699	0.01275695	0.00881746	0.02559864	-0.02176942	0.02342726	-0.00269447	-0.00003539	-0.01288970	0.01330217	0.00768903	-0.01235742	0.02546671	-0.00330701	-0.02393756	-0.02001761	0.02276344	-0.00017927	0.00248419	0.02559400	-0.01528807	-0.00557321	-0.01934982	-0.01507321	-0.02046123	0.00087625	0.00188255	-0.00101414	-0.01459635	-0.02436549	0.00281851	0.00077795	0.02144747	0.01741125	0.00573917	-0.01948447	0.01731390	0.00670036	0.00503567	-0.02010145	-0.01689182	0.00118112	0.01063446	0.00808767	-0.02853503	0.00421245	-0.02966820	-0.00441512	0.00405397	0.00220499	0.02704228	0.00297916	-0.01614648	-0.02213109	-0.01062256	0.00060029	-0.00780456	-0.02203774	-0.02560865	0.01896592	-0.01557488	-0.01311832	-0.00392657	-0.01524783	0.00815394	0.00167526	0.00594343	-0.02254894	-0.01066222	-0.01229789	-0.00650005	0.02327257	0.01373411	-0.02307486	-0.01263716	0.02378742	-0.01064014	0.00403364	-0.01255334	-0.01221381	0.01618643	0.00559741	0.02317517	-0.00551661	0.02231290	-0.01941766	-0.00236990	-0.02502857	0.02522493	0.02357478	0.00155082	-0.03303889	0.02820190	0.01835461
-0.00177186	-0.01543495	-0.02946438	-0.00324200	-0.01069460	0.00886425	0.00003776	0.00438764	-0.00380612	0.02097448	-0.01663479	-0.02396108	-0.02401875	-0.00731334	-0.00886352	-0.01650665	-0.00850125	0.02610802	-0.00963944	0.01263744	0.00230541	-0.00203235	-0.02554066	0.01149881	0.02216748	-0.00867966	0.01870600	0.01928049	0.00342104	0.02100149	0.00572101	0.01509489	0.02530806	-0.01987561	-0.02011507	-0.02073764	-0.02414060	-0.01343791	0.02090921	-0.01256218	-0.02239718	-0.01959427	0.01052361	0.01455359	0.02228042	0.02221359	-0.01368041	0.00641746	-0.00841104	0.01833641	0.01149658	0.02357459	-0.00498098	0.00993152	-0.01999815	0.01506722	-0.02112569	0.02180031	-0.00752487	-0.01463521	-0.02043807	0.01946839	0.02318426	-0.01814527	-0.01137540	-0.00860582	-0.00480259	-0.00920240	-0.01115987	-0.01338301	0.01490224	-0.02078269	0.02194788	0.01748810	0.02484631	-0.01118349	0.01807294	-0.02186091	0.01250667	0.01285423	0.00280019	0.01500423	-0.00214932	0.02443934	0.01545595	0.01687036	0.01135412	0.02075014	-0.00091166	-0.02418921	-0.02073151	0.00080890	0.01228065	0.01762447	0.00473667	-0.01455106	0.00429884	-0.02704591	-0.01388796	0.01227757	-0.00315717	0.00643853	0.02214616	0.00998445	-0.01238095	-0.02626262	0.01061045	0.01665205	-0.00613013	0.02034459	0.01618731	-0.00918466	-0.01514826	-0.02107075	-0.01115972	-0.00496181	-0.01469207	-0.01746300	-0.00976431	-0.01359781	0.02257929	0.01223497	-0.01367510	0.01731423	-0.02227745	0.01314172	0.00978481	-0.00630436
-0.00476536	0.02031754	0.01065996	0.00234502	0.01696456	-0.02322208	0.02294616	-0.01665516	-0.01009558	0.00512995	-0.00558790	-0.02095250	-0.00791310	0.00990364	0.02238640	-0.02887059	0.01900542	-0.02131040	-0.01624561	-0.00176867	0.00470753	-0.01418459	0.00192906	0.01727674	-0.00367038	-0.01058147	-0.01586879	0.02189347	-0.01216193	-0.00362795	-0.01260522	-0.02217440	-0.02931578	-0.00060553	-0.01623006	0.02248491	0.00912308	0.01581166	-0.00312125	0.02359749	-0.00190932	0.01257346	0.02963830	-0.01223877	0.01639816	-0.02058260	0.01900010	-0.02071256	-0.00555575	-0.00986613	0.00867409	-0.00652586	-0.01632413	0.00043603	0.01219507	-0.00977134	-0.01741991	-0.00224548	-0.01984964	0.01362797	-0.00759094	0.01893496	-0.02206184	0.03252975	0.00154121	-0.02128579	-0.00271805	-0.01129810	0.02496941	0.02802266	0.00185891	-0.01680803	0.01201211	0.01080310	-0.02211161	0.02763016	0.02186697	0.01257083	0.00605891	0.00720349	0.02486933	-0.02522493	-0.01645151	-0.01869338	-0.00985019	-0.01744069	0.00583855	0.00631087	0.02380107	-0.00846899	0.02229369	-0.00755986	-0.01919194	0.02057616	-0.00388712	0.00919907	-0.01736194	0.01145125	-0.02270265	0.00462753	-0.00270625	-0.00396235	0.01964231	0.00041692	-0.02555292	-0.00587175	0.01462785	0.01400006	-0.00077865	-0.00728808	0.01733166	-0.01382735	0.01212801	0.01573926	-0.00033769	0.00105854	-0.02345707	-0.01407653	-0.02613153	0.02581988	0.01805772	-0.02465512	0.00956661	0.01505909	-0.00491889	0.01924704	0.00242834	-0.01626606
0.02743654	0.02148087	0.02167477	0.01600876	-0.00288609	-0.00179497	0.02234943	0.02389594	0.02234459	-0.01731516	0.00614358	0.02292144	0.01127264	0.00139878	0.00973394	0.00840615	-0.00568227	0.01390871	0.02568739	-0.02021732	0.01333719	-0.02888734	-0.00000565	0.00448390	-0.00369081	-0.02615593	-0.01861803	-0.02222552	-0.00733619	0.00942555	-0.00627187	-0.00079018	0.01513336	0.01881222	-0.01725863	0.02043468	0.01417053	0.02358373	-0.00566542	0.01244028	-0.01072749	0.00130637	0.00818901	0.01769633	0.02089605	-0.00371635	-0.02426622	-0.01453960	0.02289739	-0.00554803	-0.02809827	-0.00479234	0.02790450	0.02557626	0.01967097	0.01981482	0.01418920	0.00503956	-0.01389487	-0.01657787	-0.02317915	0.01822984	-0.01600963	0.00531114	0.02054884	0.01784690	0.01488284	0.01176598	-0.01918067	0.00408067	-0.02568424	0.02219990	-0.01846116	-0.00945043	0.00563234	-0.01766626	0.02256000	-0.00814413	0.01358774	-0.02222253	-0.01222938	-0.01718758	0.02821842	-0.01341420	0.00607636	-0.01949647	-0.01469134	0.01520566	0.00898450	0.01370132	-0.02389159	0.01104831	0.01440421	-0.00063047	0.00810026	0.00551405	0.01993308	-0.00538494	0.02813706	0.00133022	-0.00125590	0.02156166	0.01006196	-0.01413970	-0.01885658	-0.01610387	-0.01394708	-0.02035760	-0.01472846	0.00061114	-0.01453017	-0.01024693	-0.02063637	-0.01228714	0.00140670	-0.00854830	-0.02039640	0.00486047	-0.00135305	0.01832787	0.01647941	0.01372040	-0.02489435	-0.01123052	-0.00306483	0.00213581	-0.00563960	-0.01511041
-0.00001575	0.01271963	-0.01576592	-0.01010547	-0.00233581	-0.00810397	-0.00917672	-0.02149544	0.00577712	0.00193528	0.00599463	-0.00548189	-0.01835667	-0.00363783	0.02336136	-0.01836144	-0.00139091	-0.02386218	0.01473408	0.01038770	-0.00207050	-0.00024399	-0.01215595	-0.02808080	0.02392643	0.00780469	0.00611213	0.02770783	0.02581386	-0.00729354	-0.00429594	-0.02640966	-0.00463229	0.03075421	0.02460088	-0.00942078	-0.02161499	-0.00637954	-0.01138855	-0.00026326	0.02687385	-0.01108116	0.02159382	-0.02250456	-0.00101872	-0.03037414	0.00169300	-0.00461057	-0.00988121	-0.00710098	-0.01654265	0.00848695	-0.01999489	0.03063769	0.01045787	0.01112161	0.02628172	-0.00616765	0.01579480	-0.00728390	-0.01026248	0.00154613	0.01812584	-0.00658456	-0.01695492	0.03354260	-0.00050769	0.00197742	-0.02153804	0.00458886	0.01219632	-0.01157378	0.01328757	-0.02141855	0.02880105	-0.02297138	0.00145595	0.00065136	-0.00645666	-0.00877499	0.00929719	0.02736165	0.01751189	-0.03229228	-0.02424765	-0.00262648	-0.00766815	-0.01370407	-0.00217014	-0.00026251	-0.02841754	0.02607563	0.00329320	-0.00526203	0.02292253	0.03108855	-0.00531176	0.02371338	-0.01031794	-0.01857337	-0.01473711	-0.01874667	-0.00730238	0.02636091	0.01560277	0.01775533	-0.00209582	0.01446408	-0.02282692	-0.02243051	0.00154538	-0.00229982	-0.01221319	0.00986127	0.01232930	-0.00209960	0.02738010	0.01910926	-0.00963905	-0.00375670	-0.00071409	-0.00647132	-0.01094388	0.00903133	0.02461973	-0.01841500	-0.00510581	-0.00981179
-0.02386402	-0.02134638	0.00957462	-0.02035034	-0.00164067	0.00360426	0.01532136	-0.01276929	0.01958489	0.00800521	-0.02082495	0.01530332	0.01287997	0.00721002	0.00328079	-0.01779294	0.00283437	-0.00680487	0.00231895	-0.02896414	-0.00957731	0.02415297	-0.02439775	0.01439457	0.03258990	0.00367714	-0.01560182	-0.01220082	0.02616248	0.01381342	-0.02054196	-0.02586679	0.00325769	-0.00014241	-0.02189004	0.01570528	0.02415668	0.00052502	-0.02975055	-0.01748543	0.00403515	-0.00742189	-0.01694798	0.01867361	-0.01478972	-0.02134433	-0.00864147	0.02520088	-0.02137163	0.00578485	0.00810487	0.02336501	-0.01611317	-0.02061013	0.02341543	-0.01833350	0.02943194	-0.00119821	0.00077365	0.01214575	-0.01470688	0.01202028	-0.00811547	-0.01083177	0.01097420	0.00139160	0.01585219	0.01906674	0.00519324	-0.01440424	-0.03254265	0.00571505	-0.02879142	0.01164576	0.02068107	-0.00359207	-0.02545461	-0.00155567	0.00358909	0.01156479	0.02573558	-0.00828411	-0.02440095	0.00877408	-0.00452726	0.00209996	0.02032583	-0.00963146	0.00551000	0.01204034	0.01212322	-0.02827497	-0.01941915	-0.01246099	-0.01870497	-0.02715067	0.01961227	0.01851292	-0.00991493	-0.01915901	-0.01943660	0.00959882	-0.00206775	0.02269978	0.00803014	0.00428524	-0.02092051	-0.00698684	0.01874549	-0.00107948	-0.00504900	0.01330675	0.00282304	-0.01484670	-0.02719797	-0.01876860	0.02379641	-0.01149814	0.00432795	0.00534063	-0.00318175	0.01761701	0.00248775	-0.01184909	-0.01310836	0.00657399	0.01027080	0.01148074
0.01800594	-0.01804649	0.01414186	0.02508478	0.02355204	0.01605157	-0.00879610	0.02419335	-0.02937210	0.02070833	0.00931932	0.02212251	0.00187694	0.00662630	0.01440571	0.02373187	0.00371884	-0.01458623	0.01383231	-0.00321860	-0.02385173	0.00780891	0.02416523	-0.01491404	0.01933343	-0.02988175	0.01922852	-0.01934177	0.01590763	0.00589982	-0.02309103	0.01460878	0.00242071	-0.00176848	0.02216797	-0.01625109	0.01273807	-0.01572118	-0.00150571	-0.01185656	-0.01464379	-0.01867951	-0.01339999	0.00845900	-0.01483928	0.01965294	0.01439120	0.00758364	-0.01567122	-0.02618466	-0.02635125	-0.00656981	-0.00354267	-0.01741875	0.00205645	-0.02461722	0.01593596	-0.02775976	0.00055977	0.01451954	-0.00730559	0.01383823	0.02656320	0.00722328	0.00290803	-0.02127803	0.00566338	0.00487867	0.00439271	0.01366026	0.02729793	0.00830852	0.01147338	-0.01529452	-0.00263069	0.02616058	0.00489852	0.00396971	-0.02170528	0.00274936	0.02165520	-0.02301742	-0.00357438	0.01142614	-0.00121065	-0.02711231	0.02548309	-0.01532526	-0.00872609	0.01836038	-0.00599026	0.02221405	0.01325177	-0.01498799	-0.01751108	0.00793106	0.00644198	-0.02332639	-0.00121570	0.03373782	-0.01252862	-0.01178776	0.02061522	0.00025458	-0.00666777	0.01014537	-0.00021406	0.01947326	-0.00601020	0.01824162	0.01959108	-0.00675483	0.01673041	0.01061897	0.02568712	-0.01563245	-0.01771259	0.01875702	0.00741848	-0.00343329	-0.02100740	-0.01275794	-0.01800007	-0.00415859	-0.01507943	-0.01388967	-0.00173835	-0.00405233
-0.02615208	0.02181461	-0.01295726	0.00176463	0.00237151	0.02464975	-0.03365189	-0.01742275	-0.02675640	-0.01973726	0.00698875	0.01859042	0.01097859	-0.00938885	0.00206618	-0.00812016	-0.00244255	0.01236791	-0.01430787	-0.00019725	0.00241210	-0.01357479	-0.00015029	0.02400182	-0.00299732	0.00293037	0.02143038	0.01706966	-0.00636446	-0.02073765	-0.01412849	0.00973771	0.00067766	0.00970466	0.00108256	-0.03199998	0.01081215	0.01356194	-0.01980341	-0.00923254	0.01908928	0.02460454	-0.01849090	-0.02556750	-0.00338418	0.00846070	-0.00073247	-0.00449798	-0.00925477	-0.02244357	-0.01452020	-0.01646951	0.01037110	-0.00130690	-0.00595389	-0.00610261	0.03136124	0.01454697	0.01908053	-0.01304811	-0.01224922	-0.02408275	-0.01031517	0.00296591	0.01675464	-0.00157641	-0.00121123	-0.01600016	0.00140740	-0.02120886	-0.02101368	-0.02733423	-0.00531266	-0.01145525	0.01465664	0.01664014	-0.02569783	0.00976952	0.02879735	0.00728994	-0.02165426	-0.01913831	-0.00749368	-0.00269355	0.01426735	-0.01488667	-0.00395587	0.02268876	-0.02124941	0.00953018	0.00717845	0.00146511	-0.00208145	-0.00562004	0.00055817	0.00954559	-0.02343137	-0.00381493	0.01076693	0.03744004	0.00146641	0.02306986	-0.02491626	-0.00222970	0.01296366	-0.00585049	0.01963711	-0.01870943	-0.00531310	0.02530499	0.01650900	0.02203935	-0.02488569	0.00162064	-0.02437795	0.02922624	0.01087922	-0.02583500	0.00584593	0.00860820	-0.01840062	-0.03155017	-0.00241777	0.00938669	-0.01725373	0.01004865	-0.01689063	-0.02329595
-0.01297308	0.00745455	0.00480444	0.01446176	0.00723431	-0.02182796	-0.00579528	-0.02652425	-0.01729923	-0.00838525	0.01117971	-0.01504500	-0.01151928	0.02791789	-0.01388750	0.01206584	0.00459076	-0.01398041	-0.01669072	-0.00529384	-0.01909502	-0.00611710	0.02164441	-0.01475848	0.00688791	0.02326040	-0.01448801	-0.02042210	0.01244102	-0.00370878	0.01248652	0.00828094	-0.01967937	-0.01109013	0.01701788	-0.01309639	-0.01381709	0.02078860	-0.02274769	0.01846575	-0.01738170	0.02075977	-0.01151841	0.01523570	0.01289606	0.02348865	0.01558591	0.02661754	0.00408863	0.02034120	-0.01097539	0.01647438	-0.00328543	0.00480196	-0.01527771	-0.01336146	-0.00712563	0.01757281	0.02563853	-0.00681215	0.01719919	0.02539221	0.02533130	0.00996813	0.00155318	0.02908248	0.02524223	0.01812313	0.01664214	0.01640235	0.01222676	-0.00808211	-0.00668902	0.01185819	-0.01126674	0.01868681	0.00378762	-0.01434945	-0.00132369	-0.00908104	-0.00535344	-0.00240335	-0.02398326	0.00146109	-0.01665853	0.01811447	-0.02477386	0.00732604	0.01579374	0.01312704	0.02583301	0.00304488	0.01877553	-0.00074954	0.02869817	0.01897553	0.02439618	-0.01162516	0.01932577	-0.01957780	0.02407959	0.03103334	-0.02042476	0.00693959	0.01503478	-0.01885384	-0.02298204	0.01747194	-0.01778588	0.00149501	-0.00703210	0.01487104	-0.00320404	-0.02526717	0.00683811	-0.00842679	-0.01411344	-0.01891572	0.02090123	0.01591270	-0.01614690	-0.00246629	0.00616694	-0.00466008	0.01206017	0.00497962	0.02067161	-0.00445647
